81,0.333333,3,"475.900083804,136.77265794,143.598989622"
82,0.333333,3,"404.393139359,143.427488308,142.590038623"
83,0.236333,3,"425.873549309,154.09368733,139.726841929"
84,0.610667,3,"429.664818399,166.920560383,145.344352082"
85,0.676,3,"453.698729974,152.158984796,137.977409815"
86,0.347333,3,"426.132389716,145.917437236,166.600179789"
87,0.340667,3,"459.444394274,151.324706444,157.786964143"
88,0.433,3,"487.462019784,155.864083562,163.768770843"
89,0.342,3,"511.302512725,148.201681594,170.078666821"
90,0.117667,3,"535.080202293,160.23428437,146.312309107"
91,0.662333,3,"453.133356642,164.104251724,166.449981291"
92,0.333333,3,"525.441214593,146.072303101,172.289146961"
93,0.333333,3,"496.641171538,161.985312363,174.50945041"
94,0.333333,3,"562.043528989,154.679960589,180.834288498"
95,0.645667,3,"496.235842172,169.468782988,155.877748634"
96,0.336,3,"468.387174888,195.684802251,159.750105749"
97,0.369667,3,"487.028346246,167.222001777,170.645459313"
98,0.333333,3,"589.45502528,167.487961268,188.034333106"
99,0.361667,3,"492.672507479,180.817149878,191.681283153"
