64,0.668,3,"15.2146585302,14.571330615,15.4269376898"
65,0.769,3,"15.8150025015,13.6443697026,15.0177203377"
66,0.571333,3,"14.0353273289,14.6334230215,16.2271637025"
67,0.616333,3,"15.6710665798,16.8967814681,14.738832419"
68,0.711667,3,"16.316109414,15.3183493914,17.59049178"
69,0.816333,3,"16.5196702246,18.1018898946,17.2259689924"
70,0.625333,3,"18.9662205992,18.6943107343,15.7464025808"
71,0.696667,3,"17.3293479148,15.7115543823,17.770954448"
72,0.75,3,"19.3247942012,15.9413179706,16.1332575061"
73,0.907,3,"19.0964627732,16.0263905518,16.5597012918"
74,0.362,3,"17.0181371085,19.8704437613,20.6409123058"
75,0.246333,3,"17.5962199055,19.756910969,19.9677600214"
76,0.287333,3,"18.3151787255,18.312178524,18.3861605938"
77,0.618667,3,"19.2813880979,18.2083011347,17.3822983745"
78,0.700333,3,"16.8461159599,21.1850208816,19.1660229892"
79,0.924333,3,"18.8421803898,17.4526990252,17.851134083"
80,0.591667,3,"19.4356835982,19.0661963956,17.562703626"
81,0.652333,3,"20.5346005833,20.0495730267,15.4323738473"
82,0.658,3,"21.6381862005,20.6900639725,19.1687708419"
83,0.676333,3,"18.9880381487,19.86094006,20.7468795982"
84,0.566,3,"20.1614597014,19.7605939686,21.6802589576"
85,0.48,3,"18.2414418643,21.1584298631,20.581076625"
86,0.41,3,"20.3522938472,18.363469269,22.8597305901"
87,0.337,3,"22.7624753813,19.7715554659,20.2258259771"
88,0.818667,3,"22.2583578323,20.4845692968,22.4057423468"
89,0.697333,3,"22.2049802164,18.3482107885,23.5237613391"
90,0.483,3,"23.2375814278,25.9980267826,24.9828489782"
91,0.355333,3,"22.5121947863,24.4109514681,24.8900498072"
92,0.665333,3,"21.4248774626,21.7725417205,18.7412223428"
93,0.346667,3,"24.4744691483,26.6330132354,21.8354585616"
94,0.333333,3,"20.4532703288,25.7042179701,22.7787629215"
95,0.617333,3,"22.6506505791,23.0266187953,24.7520030335"
96,0.605667,3,"20.3561094998,23.8161405177,24.2080662173"
97,0.692333,3,"22.9997890579,23.4258068817,22.9595310102"
98,0.416333,3,"24.6532225132,23.592997849,23.8089788597"
99,0.441333,3,"25.6110806415,21.3755901726,24.8373025518"
